,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
2914,0,16100,76644.0,103192.0,DebtCon,Other,5.0,2.0,0.0,76.077935453,0.0,20.0,24.187933859
2021,0,13000,,28981.0,HomeImp,,28.0,0.0,0.0,203.90285502,0.0,4.0,25.740930695
4832,0,25300,122933.0,157009.0,DebtCon,Mgr,3.0,0.0,0.0,280.57384454,0.0,24.0,38.740801417
509,0,7100,98490.0,114457.0,HomeImp,Office,23.0,0.0,0.0,116.10008714,0.0,11.0,35.601894251
3300,0,17600,56090.0,103992.0,HomeImp,Other,1.0,0.0,2.0,46.875135751,1.0,10.0,39.081826438
4867,0,25500,,43031.0,DebtCon,Other,,,,89.169267306,,13.0,28.865282118
898,0,8900,,49147.0,HomeImp,Other,,,,110.50958053,,8.0,37.108142059
545,1,7400,2063.0,100448.0,HomeImp,Other,,0.0,0.0,96.133333333,0.0,14.0,
4348,1,22600,78975.0,103374.0,DebtCon,Mgr,11.0,0.0,0.0,259.31975498,1.0,14.0,27.744055511
2047,1,13000,36223.0,,DebtCon,Other,9.0,1.0,0.0,132.86666667,0.0,14.0,
4061,0,21200,113648.0,145650.0,DebtCon,Office,11.0,0.0,1.0,231.01924428,0.0,24.0,41.559303671
3375,0,17900,110332.0,130756.0,DebtCon,Other,2.0,0.0,1.0,288.65558416,1.0,47.0,41.946375198
3396,0,18000,90000.0,120600.0,DebtCon,Office,25.0,0.0,0.0,272.93333333,3.0,17.0,
537,0,7300,131000.0,197500.0,DebtCon,ProfExe,1.5,0.0,0.0,68.033333333,2.0,23.0,
2007,0,12900,50636.0,57838.0,DebtCon,Other,0.0,1.0,0.0,187.82532332,1.0,13.0,28.813470941
3411,0,18000,74162.0,89823.0,DebtCon,Other,0.0,2.0,1.0,121.76146583,1.0,26.0,34.025207507
5865,0,52300,,84584.0,HomeImp,Other,,1.0,0.0,350.92099628,0.0,7.0,24.355304246
2593,1,15000,,26100.0,DebtCon,Other,1.6,0.0,1.0,105.46666667,17.0,20.0,
5164,0,27700,,42515.0,DebtCon,Other,11.0,1.0,,95.043074141,,13.0,20.209037687
5719,0,42200,21393.0,68111.0,DebtCon,Other,19.0,0.0,0.0,208.52292444,0.0,30.0,39.75171656
718,0,8200,72986.0,87621.0,DebtCon,Office,14.0,0.0,1.0,86.545727017,0.0,9.0,24.697430423
4657,0,24400,112178.0,159638.0,DebtCon,Mgr,17.0,0.0,0.0,197.96955851,0.0,26.0,33.130175892
4945,0,26100,,35271.0,DebtCon,Other,9.0,0.0,,96.528316157,,14.0,23.318650008
2375,0,14300,,41870.0,HomeImp,Other,0.0,0.0,0.0,314.4683435,0.0,8.0,27.608918922
4175,0,21700,187311.0,230513.0,DebtCon,ProfExe,2.0,0.0,0.0,270.47903997,0.0,27.0,38.999232038
2117,1,13300,45860.0,63500.0,HomeImp,ProfExe,7.0,0.0,0.0,127.76666667,4.0,9.0,
771,0,8400,80490.0,93028.0,DebtCon,ProfExe,0.0,,,,,,29.473761481
2865,0,15900,68304.0,92271.0,DebtCon,Other,1.0,1.0,2.0,113.22840343,2.0,25.0,32.881846931
5068,0,27000,54515.0,82539.0,DebtCon,Other,20.0,0.0,0.0,203.8613989,0.0,26.0,37.11235228
3090,0,16800,50050.0,140222.0,DebtCon,Other,4.0,0.0,0.0,272.49983533,5.0,43.0,40.033378243
1838,0,12300,102908.0,124217.0,HomeImp,ProfExe,9.0,0.0,0.0,159.99402639,2.0,31.0,27.707443896
1816,0,12300,61253.0,85825.0,DebtCon,Sales,5.0,0.0,0.0,130.02625897,0.0,34.0,27.20337824
3233,1,17300,73000.0,95000.0,DebtCon,Other,5.0,2.0,1.0,90.3,6.0,30.0,
5659,0,40000,362000.0,465000.0,HomeImp,ProfExe,3.0,0.0,0.0,313.46666667,4.0,15.0,
1580,0,11500,43945.0,63337.0,DebtCon,Mgr,2.0,0.0,1.0,193.74248539,0.0,21.0,27.623493964
1142,1,10000,,25010.0,HomeImp,Self,5.0,0.0,3.0,326.13333333,4.0,17.0,
2100,0,13200,71775.0,80480.0,DebtCon,Other,0.0,0.0,0.0,240.64357656,3.0,25.0,29.267992416
4332,0,22500,87361.0,140632.0,DebtCon,ProfExe,24.0,0.0,0.0,146.29617189,0.0,25.0,39.876769931
750,0,8300,67715.0,86945.0,DebtCon,ProfExe,14.0,0.0,0.0,221.47492481,0.0,17.0,25.194297211
4697,0,24800,,45167.0,DebtCon,Other,,,,84.735617935,,12.0,28.457018931
2267,1,13900,77699.0,92587.0,DebtCon,Other,13.0,0.0,2.0,134.63357916,0.0,36.0,39.196149463
790,0,8500,,42980.0,HomeImp,Other,,,1.0,76.010752573,0.0,9.0,37.659668201
2913,1,16100,49371.0,77400.0,DebtCon,Office,3.0,2.0,2.0,214.06037616,1.0,51.0,44.21676389
1257,0,10200,61179.0,69591.0,DebtCon,,18.0,0.0,0.0,148.70447764,1.0,11.0,34.472204606
3937,0,20600,35530.0,105838.0,HomeImp,Other,7.0,0.0,0.0,106.162918,0.0,15.0,32.093866518
2018,0,13000,15374.0,59309.0,HomeImp,Other,6.0,2.0,0.0,355.13122911,1.0,21.0,15.823615554
4649,0,24400,,28900.0,HomeImp,Other,24.0,0.0,0.0,81.166666667,2.0,15.0,
1525,0,11200,56842.0,66710.0,HomeImp,Other,6.0,0.0,0.0,144.79522043,0.0,17.0,33.8858765
1299,0,10400,57816.0,82047.0,HomeImp,Other,3.0,0.0,1.0,176.65689456,0.0,12.0,30.674205288
1681,0,11900,26601.0,52544.0,HomeImp,Other,0.0,0.0,0.0,240.6943608,0.0,11.0,40.775677146
4052,0,21200,67272.0,107667.0,HomeImp,Other,5.0,0.0,0.0,224.12044079,0.0,12.0,30.510532094
4949,0,26100,103949.0,208432.0,DebtCon,Other,23.0,0.0,0.0,202.59264703,0.0,18.0,23.290234477
4927,0,26000,238005.0,260479.0,HomeImp,Self,5.0,1.0,0.0,242.29015949,2.0,51.0,35.457658789
2210,0,13600,39997.0,56571.0,DebtCon,Other,6.0,0.0,0.0,111.00781887,2.0,15.0,38.773136983
366,0,6300,,39050.0,HomeImp,Other,,,,294.47804756,,12.0,31.447750409
2764,0,15600,,66837.0,,,9.0,0.0,0.0,94.69068521,0.0,15.0,26.322569547
5387,1,31000,30000.0,72000.0,DebtCon,Mgr,20.0,2.0,0.0,127.3,1.0,14.0,
5774,1,45900,52720.0,115224.0,DebtCon,Other,,0.0,1.0,126.11651831,0.0,21.0,
3434,0,18100,32554.0,92419.0,DebtCon,ProfExe,8.0,0.0,0.0,164.90961318,1.0,20.0,29.016609979
5914,0,65800,70095.0,142922.0,HomeImp,Office,10.0,0.0,0.0,113.06982351,0.0,12.0,39.918789844
2551,0,15000,2619.0,57310.0,DebtCon,Sales,0.3,0.0,0.0,322.6,0.0,6.0,
2314,0,14000,32000.0,48500.0,DebtCon,ProfExe,4.0,0.0,0.0,255.66666667,1.0,35.0,
5330,1,30000,176000.0,240000.0,DebtCon,ProfExe,1.0,1.0,0.0,198.86666667,2.0,13.0,
1384,0,10700,54091.0,67661.0,HomeImp,Other,27.0,0.0,2.0,188.53398908,0.0,24.0,38.589372345
2224,0,13700,35825.0,66612.0,DebtCon,Office,22.0,0.0,0.0,231.9014789,2.0,29.0,26.702473442
168,0,5000,26037.0,35000.0,HomeImp,ProfExe,12.0,0.0,0.0,182.63333333,0.0,13.0,
4747,0,25000,127491.0,178453.0,DebtCon,Mgr,1.0,,,120.4,,39.0,
430,1,6700,27510.0,42495.0,DebtCon,Other,2.0,0.0,2.0,171.52648922,3.0,27.0,41.428597508
1521,0,11200,23181.0,80140.0,HomeImp,ProfExe,21.0,0.0,0.0,221.4180934,0.0,10.0,25.462641527
36,1,2900,7750.0,67996.0,HomeImp,Other,16.0,3.0,0.0,122.20466276,2.0,8.0,36.211347998
5353,0,30400,45747.0,78829.0,DebtCon,Office,0.0,0.0,0.0,174.36374815,3.0,18.0,41.256794683
2035,0,13000,16913.0,48587.0,HomeImp,Office,23.0,0.0,0.0,264.9921562,0.0,20.0,30.622635559
4384,0,22800,,146840.0,,,,,,,,,14.800087156
5160,1,27700,19300.0,39000.0,DebtCon,Mgr,12.0,3.0,0.0,212.06666667,0.0,46.0,
1596,0,11500,22758.0,36922.0,DebtCon,Office,7.0,0.0,1.0,103.04811711,0.0,16.0,19.020168304
4070,0,21300,185874.0,235968.0,DebtCon,ProfExe,3.0,0.0,0.0,291.81953877,1.0,26.0,36.993649952
4665,0,24500,134188.0,171658.0,DebtCon,Other,5.0,1.0,0.0,219.16757792,0.0,20.0,34.986140572
2287,0,13900,80836.0,93912.0,DebtCon,Other,5.0,2.0,0.0,69.268409144,0.0,20.0,23.916346606
255,1,5500,37368.0,48502.0,HomeImp,Mgr,9.0,0.0,2.0,48.995845002,0.0,10.0,33.126483967
4418,0,23000,,150364.0,,,,,,,,,17.125660427
57,1,3200,23159.0,,HomeImp,Mgr,20.0,,2.0,117.80574784,0.0,9.0,0.5244992154
4445,0,23100,93805.0,135780.0,HomeImp,ProfExe,5.0,0.0,0.0,155.02538165,0.0,31.0,34.644921651
23,1,2400,18000.0,,HomeImp,Mgr,22.0,,2.0,121.73333333,0.0,10.0,
202,0,5100,93000.0,116875.0,HomeImp,Other,10.0,,,417.63333333,2.0,50.0,
1592,0,11500,29281.0,37717.0,HomeImp,Mgr,15.0,0.0,0.0,61.915444655,0.0,9.0,30.702428546
1073,0,9700,,54385.0,HomeImp,Other,10.0,0.0,0.0,314.73283271,1.0,13.0,34.170403536
1718,0,12000,87000.0,101200.0,DebtCon,Sales,13.0,,2.0,151.13333333,1.0,18.0,
5067,1,27000,124000.0,162000.0,DebtCon,Other,0.8,0.0,2.0,166.36666667,1.0,34.0,
3803,1,20000,60336.0,132430.0,DebtCon,Other,25.0,1.0,0.0,258.66666667,1.0,21.0,
1565,0,11400,56789.0,74016.0,HomeImp,Other,7.0,0.0,0.0,127.62547457,0.0,16.0,33.027143557
4077,0,21300,94642.0,125062.0,DebtCon,Office,24.0,0.0,0.0,278.691315,2.0,17.0,32.988531805
5875,0,53500,179116.0,257688.0,DebtCon,ProfExe,5.0,0.0,0.0,232.59595212,1.0,33.0,39.789899148
3908,0,20500,37437.0,65004.0,DebtCon,Other,1.0,0.0,0.0,120.42671611,0.0,17.0,22.52545512
2025,1,13000,29461.0,49326.0,HomeImp,ProfExe,11.0,0.0,0.0,171.59766853,1.0,8.0,38.917999879
851,1,8700,57141.0,70244.0,HomeImp,Other,8.0,0.0,0.0,106.85542816,0.0,19.0,31.891314262
5349,0,30300,54352.0,79302.0,DebtCon,Office,0.0,0.0,0.0,152.20277687,3.0,19.0,41.62936282
3179,0,17100,48471.0,71546.0,DebtCon,ProfExe,5.0,0.0,1.0,254.0957007,3.0,32.0,29.818743539
2354,1,14200,,49060.0,DebtCon,Other,,,,,,,24.701641997
2042,0,13000,61612.0,99132.0,HomeImp,ProfExe,8.0,0.0,0.0,262.73333333,1.0,12.0,
1670,1,11900,108763.0,128780.0,DebtCon,Office,8.0,0.0,0.0,60.377932903,3.0,21.0,49.418114378
485,0,7000,120000.0,175450.0,DebtCon,Other,8.0,0.0,0.0,219.16666667,1.0,20.0,
549,0,7400,75547.0,93839.0,DebtCon,ProfExe,0.0,,,,,,28.161831853
1862,0,12400,,65317.0,HomeImp,Other,,0.0,0.0,349.27961082,0.0,6.0,35.714418429
3964,0,20800,155315.0,192038.0,DebtCon,ProfExe,11.0,,,114.48219764,0.0,23.0,29.891571941
3042,0,16500,,29168.0,DebtCon,Other,11.0,,,102.1303682,2.0,8.0,31.566885272
297,1,5900,,33100.0,HomeImp,Other,,0.0,0.0,238.6,1.0,2.0,
5326,0,30000,224000.0,282000.0,DebtCon,ProfExe,5.0,0.0,1.0,209.36666667,0.0,30.0,
4738,0,25000,199000.0,236200.0,HomeImp,Other,8.0,0.0,0.0,133.36666667,1.0,42.0,
5453,1,32400,103000.0,149500.0,DebtCon,Mgr,12.0,1.0,0.0,88.233333333,2.0,38.0,
1457,0,11000,15129.0,29375.0,DebtCon,Office,6.0,0.0,1.0,102.43333333,0.0,17.0,
262,0,5600,76407.0,77485.0,HomeImp,Other,9.0,0.0,0.0,91.683770634,0.0,24.0,37.773350976
2494,0,14900,45701.0,78186.0,DebtCon,Mgr,5.0,0.0,0.0,125.03135342,1.0,8.0,26.343855653
3428,0,18100,95322.0,119643.0,HomeImp,Mgr,2.0,0.0,0.0,313.60338664,1.0,20.0,42.119285302
1374,0,10700,55341.0,78062.0,HomeImp,Other,3.0,0.0,1.0,192.59685455,0.0,12.0,28.828649308
5722,0,42300,22434.0,65893.0,DebtCon,Other,18.0,0.0,0.0,205.53364284,1.0,31.0,43.228664583
5856,0,51600,31536.0,81233.0,HomeImp,Other,2.0,1.0,0.0,267.13437417,6.0,13.0,40.155031167
4223,0,22000,48000.0,80990.0,DebtCon,Mgr,6.0,0.0,0.0,262.73333333,2.0,26.0,
1078,0,9800,136154.0,203815.0,DebtCon,ProfExe,1.0,0.0,0.0,70.853327642,2.0,23.0,35.8789883
2114,0,13300,35000.0,44195.0,HomeImp,Other,8.0,0.0,0.0,91.923528914,0.0,4.0,35.243120856
1445,0,11000,77929.0,102942.0,HomeImp,ProfExe,8.0,0.0,0.0,173.8298837,0.0,34.0,33.897772554
5084,0,27100,20497.0,74244.0,DebtCon,Other,,1.0,2.0,93.060342618,1.0,25.0,27.361339812
442,0,6800,49809.0,65074.0,DebtCon,Mgr,7.0,,4.0,116.6327333,3.0,10.0,39.215028911
5262,1,28600,126189.0,167157.0,DebtCon,ProfExe,19.0,0.0,2.0,239.22703591,0.0,26.0,31.012748928
1778,1,12100,67000.0,79100.0,DebtCon,Mgr,5.0,0.0,0.0,155.2,1.0,32.0,
1705,0,12000,69796.0,93757.0,DebtCon,Office,16.0,0.0,1.0,91.432675908,0.0,8.0,24.459383678
2678,0,15200,53433.0,114245.0,HomeImp,Office,2.0,,3.0,155.36748659,1.0,24.0,36.954615162
4076,0,21300,72450.0,88622.0,DebtCon,Other,3.0,0.0,0.0,117.21012608,1.0,29.0,32.66110554
2627,0,15100,72645.0,106343.0,DebtCon,Other,5.0,0.0,0.0,80.772149906,2.0,13.0,34.475596781
634,0,7900,40827.0,55757.0,DebtCon,Other,14.0,0.0,0.0,87.603462439,0.0,11.0,31.850563903
2384,0,14400,34291.0,68444.0,DebtCon,ProfExe,6.0,0.0,0.0,262.07916362,1.0,15.0,21.981066452
369,1,6300,65875.0,76000.0,DebtCon,Mgr,0.8,2.0,0.0,84.0,1.0,12.0,
1131,1,10000,48300.0,74600.0,,Other,14.0,0.0,1.0,179.1,2.0,31.0,
4502,0,23500,75708.0,102198.0,DebtCon,Mgr,2.0,,,231.43431589,5.0,23.0,42.179786422
740,0,8300,57503.0,72704.0,DebtCon,,18.0,0.0,0.0,156.59370755,0.0,11.0,33.337118756
4311,0,22400,16630.0,56824.0,DebtCon,Other,25.0,0.0,1.0,199.7384646,0.0,24.0,27.027787429
3260,1,17400,54161.0,75500.0,DebtCon,Office,4.0,0.0,0.0,23.333333333,5.0,11.0,
2506,0,14900,97646.0,139884.0,HomeImp,ProfExe,13.0,0.0,0.0,119.08311639,5.0,22.0,36.360597073
2654,0,15200,137128.0,184660.0,DebtCon,Mgr,11.0,0.0,0.0,254.35602009,0.0,21.0,28.815035637
580,1,7500,60000.0,87830.0,HomeImp,Other,5.0,0.0,0.0,153.26666667,2.0,16.0,
2512,0,14900,69723.0,83553.0,DebtCon,Office,5.0,0.0,0.0,114.85553461,1.0,19.0,22.957291799
1516,0,11200,32562.0,47220.0,DebtCon,Other,8.0,,1.0,151.28586742,7.0,29.0,38.019135045
3425,0,18100,62783.0,86066.0,DebtCon,Other,0.0,0.0,0.0,293.35858684,2.0,15.0,43.617714297
4091,1,21400,104657.0,147364.0,DebtCon,Other,7.0,2.0,0.0,149.25448005,2.0,20.0,46.305072149
2804,0,15700,87754.0,103045.0,HomeImp,Other,21.0,0.0,0.0,147.45017701,4.0,23.0,29.181742636
4654,0,24400,80065.0,118423.0,DebtCon,ProfExe,8.0,0.0,1.0,126.54274617,0.0,18.0,26.273908099
4430,0,23000,131200.0,163390.0,DebtCon,Other,7.0,1.0,0.0,215.06666667,1.0,20.0,
5332,0,30000,109583.0,153132.0,DebtCon,ProfExe,10.0,0.0,0.0,162.3840072,1.0,16.0,33.760305236
2317,1,14000,65000.0,,,Other,23.0,0.0,3.0,109.56666667,1.0,15.0,
2813,0,15700,83830.0,122719.0,,,,,,,,,35.165146151
1011,0,9400,51505.0,84178.0,HomeImp,Other,19.0,0.0,0.0,202.69796289,0.0,16.0,35.530613427
897,0,8900,,42309.0,HomeImp,Other,,,1.0,56.937096348,0.0,10.0,37.35952991
2873,0,15900,16744.0,52234.0,DebtCon,ProfExe,3.0,0.0,0.0,288.41594954,0.0,16.0,17.452227433
4163,0,21700,93025.0,140438.0,HomeImp,ProfExe,5.0,0.0,0.0,166.17765781,0.0,32.0,32.775079361
4699,1,24800,132000.0,165000.0,DebtCon,Mgr,19.0,0.0,0.0,187.66666667,4.0,35.0,
199,0,5100,87258.0,121382.0,HomeImp,ProfExe,6.0,0.0,0.0,181.66304016,0.0,28.0,25.444759149
3831,0,20100,78915.0,119400.0,DebtCon,Mgr,18.0,0.0,0.0,232.82670618,4.0,30.0,36.648679723
4714,1,24900,77000.0,115006.0,DebtCon,Other,10.0,0.0,0.0,293.23333333,0.0,36.0,
4938,0,26000,81764.0,118388.0,DebtCon,ProfExe,9.0,0.0,0.0,130.19241813,0.0,18.0,28.154134662
4601,0,24100,77435.0,113000.0,DebtCon,ProfExe,10.0,0.0,1.0,124.76666667,0.0,19.0,
3324,0,17700,111612.0,128416.0,DebtCon,,14.0,0.0,0.0,169.73348753,0.0,17.0,39.770628448
4679,0,24600,135278.0,164559.0,DebtCon,Other,5.0,1.0,0.0,225.36684849,0.0,20.0,34.079157691
2799,0,15700,64185.0,84000.0,DebtCon,Other,0.2,2.0,2.0,112.03333333,2.0,26.0,
4659,0,24500,33537.0,57048.0,DebtCon,Other,14.0,0.0,0.0,99.376132515,1.0,24.0,28.495004812
347,0,6200,46601.0,59486.0,HomeImp,Other,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036
95,1,4000,74000.0,93000.0,HomeImp,ProfExe,2.6,1.0,3.0,186.63333333,,9.0,
5465,0,32800,189564.0,296728.0,DebtCon,Other,27.0,0.0,0.0,155.53689674,0.0,23.0,38.05331686
4457,1,23200,129355.0,171709.0,DebtCon,ProfExe,0.0,0.0,0.0,328.51412138,0.0,30.0,40.048440044
5923,0,69600,198702.0,293252.0,DebtCon,Self,10.0,0.0,0.0,208.29900684,2.0,24.0,27.761644137
3934,0,20600,16779.0,56481.0,DebtCon,Other,24.0,0.0,1.0,228.05700238,0.0,24.0,27.176647716
4538,0,23700,,78812.0,DebtCon,Sales,4.0,0.0,0.0,412.02054674,0.0,24.0,25.637263088
5683,0,40800,127034.0,198587.0,DebtCon,Mgr,,1.0,0.0,186.5429439,0.0,25.0,35.400021279
5503,0,33700,142468.0,195770.0,DebtCon,ProfExe,22.0,0.0,0.0,200.8607367,1.0,22.0,36.505271144
4710,0,24900,92168.0,143484.0,HomeImp,ProfExe,6.0,0.0,0.0,159.58344207,0.0,31.0,34.145871345
3800,0,20000,39000.0,62000.0,DebtCon,Office,6.0,0.0,0.0,170.43333333,2.0,27.0,
3431,0,18100,27186.0,77694.0,HomeImp,Other,,0.0,0.0,249.4133616,0.0,50.0,43.727930478
54,1,3200,27200.0,40834.0,HomeImp,Other,,0.0,0.0,298.13156403,0.0,7.0,35.553538789
2038,1,13000,34000.0,65000.0,HomeImp,Other,4.5,0.0,1.0,148.5,2.0,24.0,
5519,0,34100,139035.0,198788.0,DebtCon,ProfExe,23.0,0.0,0.0,171.96329162,1.0,22.0,37.685892078
5871,0,53000,180371.0,256589.0,DebtCon,ProfExe,4.0,0.0,0.0,240.15780198,1.0,33.0,36.477617807
2219,1,13700,74147.0,92427.0,DebtCon,Other,7.0,0.0,3.0,181.30579978,0.0,33.0,39.272466343
3543,0,18600,80970.0,101244.0,DebtCon,ProfExe,0.0,0.0,0.0,272.88259897,2.0,20.0,39.808993217
1494,0,11100,82849.0,113913.0,HomeImp,ProfExe,10.0,0.0,1.0,167.36102992,0.0,27.0,35.763333479
2681,0,15300,22057.0,44461.0,,Office,1.0,0.0,0.0,210.27547612,0.0,16.0,40.432252239
4336,0,22600,133264.0,172882.0,DebtCon,ProfExe,6.0,1.0,0.0,190.24756023,0.0,37.0,19.973955025
220,0,5300,,49396.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,12.043670576
4958,0,26200,49323.0,77160.0,DebtCon,Other,23.0,,1.0,286.18165514,0.0,29.0,39.676304649
2970,0,16300,67524.0,85577.0,DebtCon,Other,8.0,0.0,0.0,75.434327987,3.0,11.0,31.761828777
2556,0,15000,48882.0,156000.0,DebtCon,ProfExe,20.0,0.0,0.0,239.5,0.0,28.0,
3954,0,20700,48134.0,78954.0,,,,,,,,,37.760482419
4876,0,25600,111000.0,153000.0,DebtCon,ProfExe,7.0,0.0,0.0,112.63333333,3.0,27.0,
1960,0,12800,,,,,,,,,,,24.659670477
2272,0,13900,41641.0,53200.0,DebtCon,Other,,0.0,0.0,83.062468192,0.0,15.0,42.403634209
1758,0,12000,63589.0,75959.0,HomeImp,Office,14.0,1.0,0.0,253.61692796,1.0,31.0,43.15970058
3129,0,17000,10866.0,171952.0,HomeImp,Mgr,24.0,0.0,0.0,79.991975497,2.0,21.0,29.846958737
4284,0,22300,,22399.0,DebtCon,ProfExe,5.0,0.0,0.0,96.642686986,1.0,18.0,22.196624712
3244,0,17300,96138.0,124066.0,DebtCon,Office,1.0,,2.0,271.7823232,0.0,30.0,40.404506226
844,0,8700,53073.0,83415.0,DebtCon,,2.0,0.0,0.0,211.26878022,3.0,29.0,30.201509456
1396,0,10800,11950.0,46780.0,HomeImp,Office,24.0,0.0,0.0,268.9,0.0,20.0,
5802,0,49300,40724.0,102546.0,HomeImp,Self,6.0,0.0,0.0,211.44931383,1.0,36.0,39.037679093
2353,1,14200,100663.0,122021.0,DebtCon,ProfExe,0.0,0.0,0.0,139.98397675,0.0,20.0,43.797459562
1584,0,11500,44097.0,58336.0,DebtCon,Office,0.0,0.0,0.0,173.31832075,0.0,20.0,38.191626025
4558,1,23800,9124.0,41900.0,DebtCon,Other,28.0,0.0,2.0,120.73333333,1.0,16.0,
3608,0,18900,64290.0,87837.0,DebtCon,Other,2.0,0.0,0.0,309.00545799,3.0,15.0,42.168358483
4579,0,23900,140328.0,183533.0,HomeImp,Mgr,8.0,0.0,0.0,322.78811436,0.0,17.0,45.413177555
3990,0,20900,127077.0,204192.0,HomeImp,ProfExe,13.0,0.0,0.0,181.65088033,0.0,22.0,34.589581433
3738,0,19800,13830.0,85587.0,DebtCon,Other,20.0,0.0,0.0,229.51829511,3.0,40.0,35.311065856
893,1,8900,60782.0,100000.0,HomeImp,ProfExe,14.0,0.0,8.0,129.86666667,0.0,36.0,
2129,0,13300,55505.0,76841.0,DebtCon,Other,0.0,0.0,0.0,222.91307236,0.0,10.0,32.968632674
1365,0,10600,56352.0,75277.0,DebtCon,Office,5.0,0.0,0.0,98.377278192,2.0,15.0,26.242394307
5412,0,31600,11478.0,66275.0,DebtCon,Other,1.0,0.0,0.0,97.198633924,1.0,5.0,35.945205753
2993,0,16400,57651.0,76854.0,DebtCon,Office,1.0,0.0,0.0,172.2000922,0.0,25.0,31.819622172
2535,1,15000,40772.0,62025.0,HomeImp,Other,,0.0,1.0,120.6,2.0,19.0,
1835,0,12300,35651.0,59795.0,HomeImp,Other,22.0,0.0,0.0,118.65306415,0.0,23.0,40.662981652
4740,0,25000,22800.0,49523.0,DebtCon,Other,36.0,0.0,0.0,281.06666667,1.0,24.0,
1570,0,11400,84380.0,202186.0,HomeImp,Self,13.0,0.0,0.0,34.914371682,,7.0,18.84034872
1828,0,12300,114457.0,144284.0,DebtCon,ProfExe,1.0,0.0,0.0,252.6592531,0.0,45.0,32.497145096
463,0,6900,49000.0,68280.0,DebtCon,Other,1.0,0.0,0.0,61.9,8.0,22.0,
1817,0,12300,152107.0,179793.0,DebtCon,ProfExe,7.0,,1.0,212.78299558,3.0,25.0,43.134095051
4188,0,21800,96709.0,123613.0,DebtCon,Self,3.0,0.0,0.0,218.73033314,2.0,27.0,35.874494554
4999,0,26500,,38964.0,DebtCon,Other,11.0,1.0,,102.75290244,,14.0,20.353582085
5850,0,51100,178810.0,252724.0,DebtCon,ProfExe,6.0,0.0,0.0,252.98507166,2.0,32.0,39.351893191
4059,0,21200,63093.0,101789.0,HomeImp,ProfExe,18.0,0.0,0.0,623.45620883,1.0,24.0,19.414587953
3097,1,16800,87300.0,155500.0,DebtCon,Other,3.0,0.0,0.0,1154.6333333,0.0,0.0,
1532,0,11200,19496.0,73140.0,DebtCon,ProfExe,20.0,0.0,1.0,399.24269191,1.0,12.0,23.374504567
630,1,7900,67222.0,75189.0,HomeImp,Other,4.0,0.0,0.0,95.676872691,0.0,23.0,36.97971203
4168,0,21700,91637.0,126105.0,HomeImp,Mgr,10.0,0.0,0.0,131.87535395,1.0,23.0,30.961292024
2087,0,13200,155478.0,183646.0,HomeImp,Office,5.0,0.0,0.0,196.24137089,1.0,55.0,35.602875363
2327,0,14000,43173.0,65985.0,HomeImp,ProfExe,5.0,0.0,0.0,215.98589471,3.0,18.0,37.148691731
1156,0,10000,31000.0,58240.0,DebtCon,Mgr,,,,,,,
1218,0,10100,81263.0,98536.0,DebtCon,Mgr,1.0,0.0,0.0,73.160447708,1.0,23.0,38.331255722
725,0,8200,,38648.0,HomeImp,Other,,,,302.53018223,,10.0,30.445375631
3540,0,18600,43438.0,69441.0,DebtCon,Office,1.0,0.0,0.0,229.2744494,0.0,11.0,35.800071424
1279,0,10300,75483.0,99345.0,DebtCon,ProfExe,3.0,0.0,0.0,133.79051006,0.0,25.0,34.887236085
4891,0,25700,189995.0,250814.0,DebtCon,Other,9.0,0.0,0.0,100.80094267,1.0,25.0,41.00583277
441,0,6800,138691.0,160063.0,HomeImp,ProfExe,12.0,0.0,0.0,208.42084303,0.0,19.0,19.33336736
2454,0,14700,106417.0,123580.0,HomeImp,ProfExe,9.0,0.0,0.0,166.49606529,3.0,31.0,29.316710061
1450,0,11000,48538.0,63805.0,DebtCon,Other,9.0,0.0,0.0,88.606023456,0.0,22.0,38.026151095
3128,0,17000,125257.0,161009.0,DebtCon,Office,3.0,0.0,0.0,129.75779959,1.0,21.0,27.6372066
1579,0,11500,116430.0,215014.0,HomeImp,ProfExe,3.0,0.0,0.0,132.09363428,0.0,14.0,26.864568467
2030,0,13000,53951.0,70095.0,HomeImp,Other,28.0,0.0,3.0,212.38692445,1.0,24.0,36.72874424
5240,0,28400,53480.0,90560.0,DebtCon,Other,24.0,0.0,1.0,174.47472367,0.0,19.0,24.490839114
2957,0,16200,105502.0,117705.0,DebtCon,Other,0.0,0.0,0.0,125.24258861,2.0,21.0,38.810661707
2841,1,15800,69928.0,,,Other,23.0,0.0,3.0,82.443985587,1.0,14.0,32.327262456
2213,0,13600,112223.0,144451.0,DebtCon,ProfExe,0.0,0.0,0.0,259.73311697,1.0,45.0,35.310217008
2324,0,14000,63451.0,105702.0,HomeImp,ProfExe,8.0,0.0,0.0,257.22632505,1.0,12.0,33.903063818
2211,0,13600,67354.0,81255.0,DebtCon,Office,10.0,0.0,0.0,255.37875694,4.0,36.0,41.625398584
91,0,4000,66000.0,79050.0,HomeImp,Other,1.8,2.0,0.0,279.0,1.0,6.0,
